LO_ID,Subject,Subject_Name,Priority,BK_Only,ECQB_2026_Change,File_Hits,First_File,DB_Rows,Coverage_Status_Suggested,LO_Text
081.06.02.01.06,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,State all the manoeuvring load-factors limits applicable to CS-23 and CS-25 aeroplanes.
081.06.02.01.07,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the relationship between VA and VS in a formula, and calculate the values."
081.06.02.01.08,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the significance of VA and the adverse consequences of applying full, abrupt nose-up elevator deflection when exceeding VA."
081.06.02.02.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,State the relationship of mass to load-factor limits and accelerated stall speed boundary limit.
081.06.02.02.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Calculate the change of VA with changing mass.
081.06.02.02.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain why VA loses significance at higher altitude.
081.06.02.02.04,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define ‘MC’ and ‘MD’.
081.06.03.01.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Recognise a typical gust-load diagram, and state the minimum gust speeds in ft/s, m/s and kt that the aeroplane must be designed to withstand at VB to VC and VD."
081.06.03.01.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Discuss considerations for the selection of VRA.
081.06.03.01.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the adverse effects on the aeroplane when flying in turbulence.
081.06.03.02.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe and explain the relationship between the gust-load factor and the following: lift-curve slope, aspect ratio, angle of sweep, altitude, wing loading, weight, wing area, equivalent airspeed (EAS), and speed of vertical gust. (Note: For examination purposes, the ECQB questions will not be calculation based.)"
081.07.01.01.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the resolution of aerodynamic force on a propeller blade element into lift and drag or into thrust and torque.
081.07.01.01.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe how propeller thrust and aerodynamic torque vary with IAS.
081.07.01.02.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the geometry of a typical propeller blade element at the reference section: blade chord line; propeller rotational velocity vector; true airspeed vector; blade angle of attack; pitch or blade angle; advance or helix angle. Define ‘geometric pitch’, ‘effective pitch’, and ‘propeller slip’. Remark: For theoretical knowledge examination purposes, the following definition is used for geometric pitch: the theoretical distance a propeller would advance in one revolution at zero blade angle of attack."
081.07.01.02.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe how the terms ‘fine pitch’ and ‘coarse pitch’ can be used to express blade angle.
081.07.01.03.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define ‘blade twist’.
081.07.01.03.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain why blade twist is necessary.
081.07.01.04.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,List the different types of propellers: fixed pitch; adjustable pitch or variable pitch (non-governing); variable pitch (governing)/constant speed.
081.07.01.04.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Discuss the advantages and disadvantages of fixed-pitch and constant-speed propellers.
081.07.01.04.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Discuss climb and cruise propellers.
081.07.01.04.04,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the relationship between blade angle, blade angle of attack, and airspeed for fixed and variable pitch propellers."
081.07.01.04.05,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe and explain the forces that act on a rotating blade element in normal, feathered, windmilling, and reverse operation."
081.07.01.04.06,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effects of changing propeller pitch at constant IAS.
081.07.01.05.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Define ‘propeller efficiency’.
081.07.01.05.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain and describe the relationship between propeller efficiency and speed (TAS) for different types of propellers.
081.07.01.05.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the relationship between blade angle and thrust.
081.07.01.06.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the effects and hazards of ice on a propeller.
081.07.02.01.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the effects of an inoperative engine on the performance and controllability of an aeroplane: thrust loss/drag increase; influence on yaw moment during asymmetric power.
081.07.02.02.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the reasons for feathering a propeller, including the effect on the yaw moment, performance and controllability."
081.07.03.01.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Name the propeller design characteristics that increase power absorption.
081.07.03.02.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the reasons for restricting propeller diameter.
081.07.03.03.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define ‘solidity’.
081.07.03.03.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the advantages and disadvantages of increasing the number of blades.
081.07.03.04.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Describe how propeller noise can be minimised.
081.07.04.01.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the effects of engine/propeller torque.
081.07.04.01.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the following methods for counteracting engine/propeller torque: counter-rotating propellers; contra-rotating propellers.
081.07.04.02.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Describe what causes gyroscopic precession.
081.07.04.02.02,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the effect on the aeroplane due to the gyroscopic effect.
081.07.04.03.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Describe the possible effects of the rotating propeller slipstream.
081.07.04.04.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the asymmetric blade effect (also called P factor).
081.07.04.04.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the influence of direction of rotation on the critical engine on twin-engine aeroplanes.
081.07.04.05.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe, given direction of propeller rotation, the propeller effects during take-off run, rotation and initial climb, and their consequence on controllability."
081.07.04.05.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe, given the direction of propeller rotation, the propeller effects during a go-around and their consequence on controllability."
081.07.04.05.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain how propeller effects during go-around can be affected by: high engine performance conditions and their effect on the VMC speeds; loss of the critical engine; crosswind; high flap setting.
081.08.01.01.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the forces that act on an aeroplane in straight, horizontal, and steady flight."
081.08.01.01.02,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,List the four forces and state where they act on.
081.08.01.01.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain how the four forces are balanced, including the function of the tailplane."
081.08.01.02.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define ‘flight-path angle’ (gamma).
081.08.01.02.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the relationship between pitch attitude, gamma and alpha for zero-wind and zero-bank conditions."
081.08.01.02.03,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the forces that act on an aeroplane in a straight, steady climb."
081.08.01.02.04,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Name the forces parallel and perpendicular to the direction of flight. Apply the formula relating to the parallel forces (T equals D plus W sin gamma). Apply the formula relating to the perpendicular forces (L equals W cos gamma).
081.08.01.02.05,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain why thrust is greater than drag.
081.08.01.02.06,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain why lift is less than weight.
081.08.01.02.07,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the formula (for small angles) that gives the relationship between gamma, thrust, weight, and lift-drag ratio, and use this formula for simple calculations."
081.08.01.02.08,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain how IAS, alpha, and gamma change in a climb performed with constant vertical speed and constant thrust setting."
081.08.01.03.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the forces that act on an aeroplane in a straight, steady descent."
081.08.01.03.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Name the forces parallel and perpendicular to the direction of flight. Apply the formula for forces parallel to the direction of flight (T equals D - W sin gamma). Apply the formula relating to the perpendicular forces (L equals W cos gamma).
081.08.01.03.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain why lift is less than weight.
081.08.01.03.04,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain why thrust is less than drag.
081.08.01.04.01,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the forces that act on an aeroplane in a straight, steady glide."
081.08.01.04.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Name the forces parallel and perpendicular to the direction of flight. Apply the formula for forces parallel to the direction of flight (D equals W sin gamma). Apply the formula for forces perpendicular to the direction of flight (L equals W cos gamma).
081.08.01.04.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the relationship between the glide gradient and the lift-drag ratio, and calculate glide range given: initial height; L-D ratio; glide speed and wind speed."
081.08.01.04.04,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Define VMD (speed for minimum drag) and explain the relationship between alpha, VMD and the best lift-drag ratio."
081.08.01.04.05,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the effect of wind component on glide angle, duration, and distance."
081.08.01.04.06,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain the effect of mass change on glide angle, duration, and distance, given that the aeroplane remains at either the same airspeed or at VMD."
081.08.01.04.07,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effect of configuration change on glide angle and duration.
081.08.01.04.08,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the relation between TAS, gradient of descent, and rate of descent."
081.08.01.04.09,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Define VMP (speed for minimum power) and describe that the minimum rate of descent in the glide will be at VMP, and explain the relationship of this speed to the optimum speed for minimum glide angle."
081.08.01.04.10,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Discuss when a pilot could elect to fly for minimum glide rate of descent or minimum glide angle, and why speed stability or headwinds/tailwinds may favour a speed that is faster or slower than the optimum airspeed in still air."
081.08.01.05.01,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the forces that act on an aeroplane in a steady, coordinated turn."
081.08.01.05.02,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Resolve the forces that act horizontally and vertically during a coordinated turn (tan phi equals V squared over gR).
081.08.01.05.03,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Describe the difference between a coordinated and an uncoordinated turn, and describe how to correct an uncoordinated turn using turn and slip indicator or turn coordinator."
081.08.01.05.04,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,"Explain why the angle of bank is independent of mass, and that it only depends on TAS and radius of turn."
081.08.01.05.05,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Resolve the forces to show that for a given angle of bank the radius of turn is determined solely by airspeed (tan phi equals V squared over gR).
081.08.01.05.06,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Calculate the turn radius of a steady turn given TAS and angle of bank.
081.08.01.05.07,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the effects of bank angle on: load factor (LF equals 1 over cos phi); alpha; thrust; drag.
081.08.01.05.08,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define ‘angular velocity’.
081.08.01.05.09,081,Principles of Flight — Aeroplanes,LOW,Y,,3,agent_tasklist.md,0,DRAFT_DONE,Define ‘rate of turn’ and ‘rate-1 turn’.
081.08.01.05.10,081,Principles of Flight — Aeroplanes,MED,N,,3,agent_tasklist.md,0,DRAFT_DONE,Explain the influence of TAS on rate of turn at a given bank angle.
